year,week,winner,winner_corr,day,day_corr,date,date_corr,time,time_corr,pts_win,pts_loss,home_team_name,home_team_name_corr,away_team_name,away_team_name_corr,game_attendance,home_team_previous_year_performance,away_team_previous_year_performance,home_team_current_year_performance,away_team_current_year_performance,home_team_current_sos,away_team_current_sos,stadium_name,stadium_name_corr,stadium_max_capacity,stadium_regular_capacity,home_city,home_city_corr,weather_condition,weather_condition_corr
2017,13,New Orleans Saints,0.07958403846067784,Sun,-0.08153542351275765,2017-12-03,-0.03174856417247871,16:25:00,0.05359421020612981,31,21,Saints,0.09897224045278083,Panthers,-0.004285326042874078,73171.0,1.5,-1.0,9.2,4.3,1.5,2.1,Caesars Superdome,0.09897224045278083,76468,73208,"New_Orleans,LA",0.09897224045278083,Clear,0.05220517572910981
2017,13,Oakland Raiders,-0.16473092700686967,Sun,-0.08153542351275765,2017-12-03,-0.03174856417247871,16:25:00,0.05359421020612981,24,17,Raiders,-0.17365645265764001,Giants,0.04790755217067995,54994.0,3.3,2.1,-4.7,-7.6,-0.2,1.3,Oakland Coliseum,-0.17365645265764001,63132,53200,"Paradise,NV",-0.17365645265764001,Cloudy,-0.05709445713883091
2017,13,Los Angeles Rams,0.03748991445516064,Sun,-0.08153542351275765,2017-12-03,-0.03174856417247871,16:25:00,0.05359421020612981,32,16,Cardinals,-0.07337795963540625,Rams,0.02378289835650251,63986.0,1.6,-11.1,-3.7,9.2,0.4,-0.2,State Farm,-0.07337795963540625,72200,63400,"Glendale,AZ",-0.07337795963540625,Clear,0.05220517572910981
2017,13,Seattle Seahawks,0.05208519069417401,Sun,-0.08153542351275765,2017-12-03,-0.03174856417247871,20:30:00,0.06335423773051325,24,10,Seahawks,0.032110176237064976,Eagles,0.08512627311222101,69075.0,2.1,3.8,1.9,9.4,-0.2,-0.7,Lumen Field,0.032110176237064976,72000,68740,"Seattle,WA",0.032110176237064976,Cloudy,-0.05709445713883091
2017,13,Pittsburgh Steelers,-0.08850739721311748,Mon,0.06245640168307258,2017-12-04,-0.03601869672285118,20:30:00,0.06335423773051325,23,20,Bengals,-0.2710597933741295,Steelers,-0.03477294390151369,56029.0,1.0,4.7,-5.0,5.0,-1.3,-1.1,Paycor,-0.2710597933741295,67260,65515,"Cincinnati,OH",-0.2710597933741295,Clear,0.05220517572910981
2017,14,Atlanta Falcons,0.033197612769428654,Thu,0.06372022105950415,2017-12-07,0.019160033931674092,20:25:00,0.029557288829174022,20,17,Falcons,0.08368428200778101,Saints,0.03270381741713108,72866.0,8.5,1.5,4.3,9.2,1.9,1.5,Mercedes-Benz,0.08368428200778101,79330,71000,"Atlanta,GA",0.08368428200778101,Cloudy,-0.05709445713883091
2017,14,San Francisco 49ers,0.009242177747575351,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,13:00:00,0.018938556585168822,26,16,Texans,0.0777784352564361,49ers,-0.032833761328185454,71802.0,-2.6,-11.2,-6.4,-2.9,-0.3,0.4,NRG,0.0777784352564361,75000,72220,"Houston,TX",0.0777784352564361,Clear,0.05220517572910981
2017,14,Buffalo Bills,0.029258590798860923,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,13:00:00,0.018938556585168822,13,7,Bills,-0.00262326658335236,Colts,-0.05775242720128423,60222.0,-0.3,0.4,-4.0,-10.1,-0.5,-1.3,Highmark,-0.00262326658335236,80290,74000,"Orchard_Park,NY",-0.00262326658335236,Cloudy,-0.05709445713883091
2017,14,Kansas City Chiefs,0.027750628132671016,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,13:00:00,0.018938556585168822,26,15,Chiefs,0.12218130123408712,Raiders,-0.03829743369941238,74461.0,5.6,3.3,3.4,-4.7,-1.3,-0.2,Arrowhead,0.12218130123408712,76416,76416,"Kansas_City,MO",0.12218130123408712,Clear,0.05220517572910981
2017,14,Green Bay Packers,0.15691144722134212,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,13:00:00,0.018938556585168822,27,21,Browns,-0.021626576578652124,Packers,0.015899153302694466,67431.0,-10.1,2.8,-11.0,-1.9,0.0,2.1,Huntington Bank,-0.021626576578652124,54147,50805,"Cleveland,OH",-0.021626576578652124,Cloudy,-0.05709445713883091
2017,14,Detroit Lions,-0.02749422929186968,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,13:00:00,0.018938556585168822,24,21,Buccaneers,-0.1893730010163946,Lions,-0.0009421888709224119,60372.0,-0.2,-1.4,-1.3,2.7,1.7,0.6,Raymond James,-0.1893730010163946,74512,69218,"Tampa,FL",-0.1893730010163946,Clear,0.05220517572910981
2017,14,Chicago Bears,-0.05708755010394186,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,13:00:00,0.018938556585168822,33,7,Bengals,-0.2710597933741295,Bears,0.023942515836268757,52002.0,1.0,-7.5,-5.0,-1.3,-1.3,2.2,Paycor,-0.2710597933741295,67260,65515,"Cincinnati,OH",-0.2710597933741295,Cloudy,-0.05709445713883091
2017,14,Carolina Panthers,0.058229187994587935,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,13:00:00,0.018938556585168822,31,24,Panthers,0.10080953952838628,Vikings,0.033444850057236616,73728.0,-1.0,0.9,4.3,9.1,2.1,1.0,Bank of America,0.10080953952838628,74867,74867,"Charlotte,NC",0.10080953952838628,Clear,0.05220517572910981
2017,14,Dallas Cowboys,0.26667352470084166,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,13:00:00,0.018938556585168822,30,10,Giants,0.15065502195440145,Cowboys,0.06180649893005572,78125.0,2.1,7.0,-7.6,1.6,1.3,0.2,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Clear,0.05220517572910981
2017,14,Denver Broncos,-0.00023014199356097587,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,16:05:00,-0.30315790509802293,23,0,Broncos,0.15040982233654798,Jets,-0.0612076362207312,75518.0,4.0,-8.5,-6.7,-4.9,-0.9,0.3,Empower Field at Mile High,0.15040982233654798,76125,76125,"Denver,CO",0.15040982233654798,Cloudy,-0.05709445713883091
2017,14,Los Angeles Chargers,-0.274799187720933,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,16:05:00,-0.30315790509802293,30,13,Chargers,-0.6042582258808916,Redskins,0.0409326079165612,25393.0,0.1,2.0,3.6,-1.3,-1.5,1.6,Dignity Health Sports Park,-0.6042582258808916,27000,27000,"Inglewood,CA",-0.40483475510523304,Cloudy,-0.05709445713883091
2017,14,Arizona Cardinals,-0.025122224600233268,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,16:05:00,-0.30315790509802293,12,7,Cardinals,-0.07337795963540625,Titans,0.009366383428693701,64153.0,1.6,-1.0,-3.7,-3.5,0.4,-2.1,State Farm,-0.07337795963540625,72200,63400,"Glendale,AZ",-0.07337795963540625,Cloudy,-0.05709445713883091
2017,14,Philadelphia Eagles,0.06539442943088376,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,16:25:00,0.05359421020612981,43,35,Rams,0.04104535898737477,Eagles,0.08512627311222101,67752.0,-11.1,3.8,9.2,9.4,-0.2,-0.7,Los Angeles Memorial Coliseum,0.04104535898737477,93607,77500,"Inglewood,CA",-0.40483475510523304,Cloudy,-0.05709445713883091
2017,14,Jacksonville Jaguars,-0.044539378056353544,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,16:25:00,0.05359421020612981,30,24,Jaguars,-0.02497378909051273,Seahawks,0.055495155857772926,64431.0,-5.0,2.1,6.5,1.9,-2.8,-0.2,EverBank,-0.02497378909051273,82000,67814,"Jacksonville,FL",-0.02497378909051273,Clear,0.05220517572910981
2017,14,Pittsburgh Steelers,-0.08850739721311748,Sun,-0.08153542351275765,2017-12-10,-0.03782278886540014,20:30:00,0.06335423773051325,39,38,Steelers,-0.07006538751277144,Ravens,-0.046763273136878246,60069.0,4.7,1.5,5.0,3.4,-1.1,-2.4,Acrisure,-0.07006538751277144,68400,68400,"Pittsburgh,PA",-0.07006538751277144,Cloudy,-0.05709445713883091
2017,14,Miami Dolphins,-0.05159505697023815,Mon,0.06245640168307258,2017-12-11,-0.004822739182884067,20:30:00,0.06335423773051325,27,20,Dolphins,-0.02610129979864759,Patriots,0.04477429500403753,65548.0,-2.4,9.3,-6.3,8.9,0.7,-1.2,Hard Rock,-0.02610129979864759,70000,64767,"Miami_Gardens,FL",-0.02610129979864759,Clear,0.05220517572910981
2017,15,Denver Broncos,-0.00023014199356097587,Thu,0.06372022105950415,2017-12-14,-0.011826180853533262,20:25:00,0.029557288829174022,25,13,Colts,-0.09404604598349998,Broncos,-0.09188475738513562,63411.0,0.4,4.0,-10.1,-6.7,-1.3,-0.9,Lucas Oil,-0.09404604598349998,70000,63000,"Indianapolis,IN",-0.09404604598349998,Cloudy,-0.05709445713883091
2017,15,Detroit Lions,-0.02749422929186968,Sat,-0.021621694803614415,2017-12-16,0.015869889085859016,16:30:00,0.09363580412684953,20,10,Lions,-0.0696694003182879,Bears,0.023942515836268757,65872.0,-1.4,-7.5,2.7,-1.3,0.6,2.2,Ford Field,-0.0696694003182879,70000,65000,"Detroit,MI",-0.0696694003182879,Cloudy,-0.05709445713883091
2017,15,Kansas City Chiefs,0.027750628132671016,Sat,-0.021621694803614415,2017-12-16,0.015869889085859016,20:25:00,0.029557288829174022,30,13,Chiefs,0.12218130123408712,Chargers,0.013759599850510824,75011.0,5.6,0.1,3.4,3.6,-1.3,-1.5,Arrowhead,0.12218130123408712,76416,76416,"Kansas_City,MO",0.12218130123408712,Clear,0.05220517572910981
2017,15,Washington Redskins,-0.00715552968889354,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,13:00:00,0.018938556585168822,20,15,Redskins,0.0034421976477586784,Cardinals,-0.01846682970260173,71026.0,2.0,1.6,-1.3,-3.7,1.6,0.4,Northwest,0.0034421976477586784,67617,67617,"Landover,MD",0.0034421976477586784,Cloudy,-0.05709445713883091
2017,15,Jacksonville Jaguars,-0.044539378056353544,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,13:00:00,0.018938556585168822,45,7,Jaguars,-0.02497378909051273,Texans,-0.042579257497052284,64701.0,-5.0,-2.6,6.5,-6.4,-2.8,-0.3,EverBank,-0.02497378909051273,82000,67814,"Jacksonville,FL",-0.02497378909051273,Cloudy,-0.05709445713883091
2017,15,Buffalo Bills,0.029258590798860923,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,13:00:00,0.018938556585168822,24,16,Bills,-0.00262326658335236,Dolphins,0.0015729750762001379,62202.0,-0.3,-2.4,-4.0,-6.3,-0.5,0.7,Highmark,-0.00262326658335236,80290,74000,"Orchard_Park,NY",-0.00262326658335236,Cloudy,-0.05709445713883091
2017,15,Baltimore Ravens,-0.012335958036962302,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,13:00:00,0.018938556585168822,27,10,Browns,-0.021626576578652124,Ravens,-0.046763273136878246,56434.0,-10.1,1.5,-11.0,3.4,0.0,-2.4,Huntington Bank,-0.021626576578652124,54147,50805,"Cleveland,OH",-0.021626576578652124,Clear,0.05220517572910981
2017,15,New Orleans Saints,0.07958403846067784,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,13:00:00,0.018938556585168822,31,19,Saints,0.09897224045278083,Jets,-0.0612076362207312,73018.0,1.5,-8.5,9.2,-4.9,1.5,0.3,Caesars Superdome,0.09897224045278083,76468,73208,"New_Orleans,LA",0.09897224045278083,Rain,0.015868728319930726
2017,15,Minnesota Vikings,0.013811930353968061,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,13:00:00,0.018938556585168822,34,7,Vikings,-0.003678779619763062,Bengals,-0.01404984046464929,66833.0,0.9,1.0,9.1,-5.0,1.0,-1.3,US Bank,-0.003678779619763062,73000,66655,"Minneapolis,MN",-0.003678779619763062,Cloudy,-0.05709445713883091
2017,15,Philadelphia Eagles,0.06539442943088376,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,13:00:00,0.018938556585168822,34,29,Giants,0.15065502195440145,Eagles,0.08512627311222101,76896.0,2.1,3.8,-7.6,9.4,1.3,-0.7,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Cloudy,-0.05709445713883091
2017,15,Carolina Panthers,0.058229187994587935,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,13:00:00,0.018938556585168822,31,24,Panthers,0.10080953952838628,Packers,0.015899153302694466,74447.0,-1.0,2.8,4.3,-1.9,2.1,2.1,Bank of America,0.10080953952838628,74867,74867,"Charlotte,NC",0.10080953952838628,Cloudy,-0.05709445713883091
2017,15,Los Angeles Rams,0.03748991445516064,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,16:05:00,-0.30315790509802293,42,7,Seahawks,0.032110176237064976,Rams,0.02378289835650251,69077.0,2.1,-11.1,1.9,9.2,-0.2,-0.2,Lumen Field,0.032110176237064976,72000,68740,"Seattle,WA",0.032110176237064976,Cloudy,-0.05709445713883091
2017,15,San Francisco 49ers,0.009242177747575351,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,16:25:00,0.05359421020612981,25,23,49ers,0.04640307252096982,Titans,0.009366383428693701,70133.0,-11.2,-1.0,-2.9,-3.5,0.4,-2.1,Levi's,0.04640307252096982,75000,68500,"Santa_Clara,CA",0.04640307252096982,Cloudy,-0.05709445713883091
2017,15,New England Patriots,0.022078595515729698,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,16:25:00,0.05359421020612981,27,24,Steelers,-0.07006538751277144,Patriots,0.04477429500403753,68574.0,4.7,9.3,5.0,8.9,-1.1,-1.2,Acrisure,-0.07006538751277144,68400,68400,"Pittsburgh,PA",-0.07006538751277144,Cloudy,-0.05709445713883091
2017,15,Dallas Cowboys,0.26667352470084166,Sun,-0.08153542351275765,2017-12-17,0.004267069016034713,20:30:00,0.06335423773051325,20,17,Raiders,-0.17365645265764001,Cowboys,0.06180649893005572,55372.0,3.3,7.0,-4.7,1.6,-0.2,0.2,Oakland Coliseum,-0.17365645265764001,63132,53200,"Paradise,NV",-0.17365645265764001,Clear,0.05220517572910981
2017,15,Atlanta Falcons,0.033197612769428654,Mon,0.06245640168307258,2017-12-18,-0.015198451082404684,20:30:00,0.06335423773051325,24,21,Buccaneers,-0.1893730010163946,Falcons,0.001030954868313654,62382.0,-0.2,8.5,-1.3,4.3,1.7,1.9,Raymond James,-0.1893730010163946,74512,69218,"Tampa,FL",-0.1893730010163946,Cloudy,-0.05709445713883091
2017,16,Baltimore Ravens,-0.012335958036962302,Sat,-0.021621694803614415,2017-12-23,0.033954710038062406,16:30:00,0.09363580412684953,23,16,Ravens,0.057536901152142675,Colts,-0.05775242720128423,70590.0,1.5,0.4,3.4,-10.1,-2.4,-1.3,M&T Bank,0.057536901152142675,70745,70745,"Baltimore,MD",0.057536901152142675,Rain,0.015868728319930726
2017,16,Minnesota Vikings,0.013811930353968061,Sat,-0.021621694803614415,2017-12-23,0.033954710038062406,20:30:00,0.06335423773051325,16,0,Packers,0.17776010768863618,Vikings,0.033444850057236616,78092.0,2.8,0.9,-1.9,9.1,2.1,1.0,Lambeau Field,0.17776010768863618,81441,79704,"Green_Bay,WI",0.17776010768863618,Clear,0.05220517572910981
2017,16,Chicago Bears,-0.05708755010394186,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,20,3,Bears,-0.09118651581407372,Browns,-0.06556417458336795,58796.0,-7.5,-10.1,-1.3,-11.0,2.2,0.0,Soldier Field,-0.09118651581407372,66944,62500,"Chicago,IL",-0.09118651581407372,Snow,-0.015386172366185766
2017,16,New Orleans Saints,0.07958403846067784,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,23,13,Saints,0.09897224045278083,Falcons,0.001030954868313654,73188.0,1.5,8.5,9.2,4.3,1.5,1.9,Caesars Superdome,0.09897224045278083,76468,73208,"New_Orleans,LA",0.09897224045278083,Clear,0.05220517572910981
2017,16,Carolina Panthers,0.058229187994587935,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,22,19,Panthers,0.10080953952838628,Buccaneers,0.03242601508000635,71463.0,-1.0,-0.2,4.3,-1.3,2.1,1.7,Bank of America,0.10080953952838628,74867,74867,"Charlotte,NC",0.10080953952838628,Cloudy,-0.05709445713883091
2017,16,Los Angeles Rams,0.03748991445516064,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,27,23,Titans,-0.0346547590441549,Rams,0.02378289835650251,60097.0,-1.0,-11.1,-3.5,9.2,-2.1,-0.2,Nissan,-0.0346547590441549,69143,69143,"Nashville,TN",-0.0346547590441549,Cloudy,-0.05709445713883091
2017,16,Los Angeles Chargers,-0.274799187720933,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,14,7,Jets,0.17935967860288793,Chargers,0.013759599850510824,77562.0,-8.5,0.1,-4.9,3.6,0.3,-1.5,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Clear,0.05220517572910981
2017,16,Washington Redskins,-0.00715552968889354,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,27,11,Redskins,0.0034421976477586784,Broncos,-0.09188475738513562,72889.0,2.0,4.0,-1.3,-6.7,1.6,-0.9,Northwest,0.0034421976477586784,67617,67617,"Landover,MD",0.0034421976477586784,Cloudy,-0.05709445713883091
2017,16,New England Patriots,0.022078595515729698,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,37,16,Patriots,-0.018609466599414023,Bills,0.01636102515903889,65878.0,9.3,-0.3,8.9,-4.0,-1.2,-0.5,Gillette,-0.018609466599414023,71000,65878,"Foxborough,MA",-0.018609466599414023,Clear,0.05220517572910981
2017,16,Kansas City Chiefs,0.027750628132671016,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,29,13,Chiefs,0.12218130123408712,Dolphins,0.0015729750762001379,65325.0,5.6,-2.4,3.4,-6.3,-1.3,0.7,Arrowhead,0.12218130123408712,76416,76416,"Kansas_City,MO",0.12218130123408712,Cloudy,-0.05709445713883091
2017,16,Cincinnati Bengals,-0.1462605677260218,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,13:00:00,0.018938556585168822,26,17,Bengals,-0.2710597933741295,Lions,-0.0009421888709224119,47732.0,1.0,-1.4,-5.0,2.7,-1.3,0.6,Paycor,-0.2710597933741295,67260,65515,"Cincinnati,OH",-0.2710597933741295,Cloudy,-0.05709445713883091
2017,16,San Francisco 49ers,0.009242177747575351,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,16:05:00,-0.30315790509802293,44,33,49ers,0.04640307252096982,Jaguars,-0.004095822737109214,70133.0,-11.2,-5.0,-2.9,6.5,0.4,-2.8,Levi's,0.04640307252096982,75000,68500,"Santa_Clara,CA",0.04640307252096982,Clear,0.05220517572910981
2017,16,Seattle Seahawks,0.05208519069417401,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,16:25:00,0.05359421020612981,21,12,Cowboys,0.40325138174251995,Seahawks,0.055495155857772926,92150.0,7.0,2.1,1.6,1.9,0.2,-0.2,AT&T,0.40325138174251995,85000,80000,"Arlington,TX",0.40325138174251995,Clear,0.05220517572910981
2017,16,Arizona Cardinals,-0.025122224600233268,Sun,-0.08153542351275765,2017-12-24,0.014129716366479575,16:25:00,0.05359421020612981,23,0,Cardinals,-0.07337795963540625,Giants,0.04790755217067995,63850.0,1.6,2.1,-3.7,-7.6,0.4,1.3,State Farm,-0.07337795963540625,72200,63400,"Glendale,AZ",-0.07337795963540625,Cloudy,-0.05709445713883091
2017,16,Pittsburgh Steelers,-0.08850739721311748,Mon,0.06245640168307258,2017-12-25,0.01715685864970988,16:30:00,0.09363580412684953,34,6,Texans,0.0777784352564361,Steelers,-0.03477294390151369,71842.0,-2.6,4.7,-6.4,5.0,-0.3,-1.1,NRG,0.0777784352564361,75000,72220,"Houston,TX",0.0777784352564361,Cloudy,-0.05709445713883091
2017,16,Philadelphia Eagles,0.06539442943088376,Mon,0.06245640168307258,2017-12-25,0.01715685864970988,20:30:00,0.06335423773051325,19,10,Eagles,0.043561202157815386,Raiders,-0.03829743369941238,69596.0,3.8,3.3,9.4,-4.7,-0.7,-0.2,Lincoln Financial Field,0.043561202157815386,75000,69879,"Philadelphia,PA",0.043561202157815386,Cloudy,-0.05709445713883091
2017,17,Minnesota Vikings,0.013811930353968061,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,13:00:00,0.018938556585168822,23,10,Vikings,-0.003678779619763062,Bears,0.023942515836268757,66802.0,0.9,-7.5,9.1,-1.3,1.0,2.2,US Bank,-0.003678779619763062,73000,66655,"Minneapolis,MN",-0.003678779619763062,Clear,0.05220517572910981
2017,17,Indianapolis Colts,-0.06874522043641333,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,13:00:00,0.018938556585168822,22,13,Colts,-0.09404604598349998,Texans,-0.042579257497052284,60557.0,0.4,-2.6,-10.1,-6.4,-1.3,-0.3,Lucas Oil,-0.09404604598349998,70000,63000,"Indianapolis,IN",-0.09404604598349998,Cloudy,-0.05709445713883091
2017,17,New England Patriots,0.022078595515729698,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,13:00:00,0.018938556585168822,26,6,Patriots,-0.018609466599414023,Jets,-0.0612076362207312,65878.0,9.3,-8.5,8.9,-4.9,-1.2,0.3,Gillette,-0.018609466599414023,71000,65878,"Foxborough,MA",-0.018609466599414023,Clear,0.05220517572910981
2017,17,Detroit Lions,-0.02749422929186968,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,13:00:00,0.018938556585168822,35,11,Lions,-0.0696694003182879,Packers,0.015899153302694466,62501.0,-1.4,2.8,2.7,-1.9,0.6,2.1,Ford Field,-0.0696694003182879,70000,65000,"Detroit,MI",-0.0696694003182879,Clear,0.05220517572910981
2017,17,Dallas Cowboys,0.26667352470084166,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,13:00:00,0.018938556585168822,6,0,Eagles,0.043561202157815386,Cowboys,0.06180649893005572,69596.0,3.8,7.0,9.4,1.6,-0.7,0.2,Lincoln Financial Field,0.043561202157815386,75000,69879,"Philadelphia,PA",0.043561202157815386,Cloudy,-0.05709445713883091
2017,17,Pittsburgh Steelers,-0.08850739721311748,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,13:00:00,0.018938556585168822,28,24,Steelers,-0.07006538751277144,Browns,-0.06556417458336795,50704.0,4.7,-10.1,5.0,-11.0,-1.1,0.0,Acrisure,-0.07006538751277144,68400,68400,"Pittsburgh,PA",-0.07006538751277144,Snow,-0.015386172366185766
2017,17,New York Giants,0.04223873777164183,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,13:00:00,0.018938556585168822,18,10,Giants,0.15065502195440145,Redskins,0.0409326079165612,76269.0,2.1,2.0,-7.6,-1.3,1.3,1.6,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Clear,0.05220517572910981
2017,17,Kansas City Chiefs,0.027750628132671016,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,27,24,Broncos,0.15040982233654798,Chiefs,-0.02683689865220794,75928.0,4.0,5.6,-6.7,3.4,-0.9,-1.3,Empower Field at Mile High,0.15040982233654798,76125,76125,"Denver,CO",0.15040982233654798,Cloudy,-0.05709445713883091
2017,17,Los Angeles Chargers,-0.274799187720933,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,30,10,Chargers,-0.6042582258808916,Raiders,-0.03829743369941238,25430.0,0.1,3.3,3.6,-4.7,-1.5,-0.2,Dignity Health Sports Park,-0.6042582258808916,27000,27000,"Inglewood,CA",-0.40483475510523304,Cloudy,-0.05709445713883091
2017,17,Buffalo Bills,0.029258590798860923,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,22,16,Dolphins,-0.02610129979864759,Bills,0.01636102515903889,65571.0,-2.4,-0.3,-6.3,-4.0,0.7,-0.5,Hard Rock,-0.02610129979864759,70000,64767,"Miami_Gardens,FL",-0.02610129979864759,Clear,0.05220517572910981
2017,17,Tennessee Titans,-0.025676492977594063,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,15,10,Titans,-0.0346547590441549,Jaguars,-0.004095822737109214,65501.0,-1.0,-5.0,-3.5,6.5,-2.1,-2.8,Nissan,-0.0346547590441549,69143,69143,"Nashville,TN",-0.0346547590441549,Clear,0.05220517572910981
2017,17,Cincinnati Bengals,-0.1462605677260218,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,31,27,Ravens,0.057536901152142675,Bengals,-0.01404984046464929,70507.0,1.5,1.0,3.4,-5.0,-2.4,-1.3,M&T Bank,0.057536901152142675,70745,70745,"Baltimore,MD",0.057536901152142675,Cloudy,-0.05709445713883091
2017,17,Atlanta Falcons,0.033197612769428654,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,22,10,Falcons,0.08368428200778101,Panthers,-0.004285326042874078,74141.0,8.5,-1.0,4.3,4.3,1.9,2.1,Mercedes-Benz,0.08368428200778101,79330,71000,"Atlanta,GA",0.08368428200778101,Cloudy,-0.05709445713883091
2017,17,San Francisco 49ers,0.009242177747575351,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,34,13,Rams,0.04104535898737477,49ers,-0.032833761328185454,66125.0,-11.1,-11.2,9.2,-2.9,-0.2,0.4,Los Angeles Memorial Coliseum,0.04104535898737477,93607,77500,"Inglewood,CA",-0.40483475510523304,Cloudy,-0.05709445713883091
2017,17,Arizona Cardinals,-0.025122224600233268,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,26,24,Seahawks,0.032110176237064976,Cardinals,-0.01846682970260173,69078.0,2.1,1.6,1.9,-3.7,-0.2,0.4,Lumen Field,0.032110176237064976,72000,68740,"Seattle,WA",0.032110176237064976,Cloudy,-0.05709445713883091
2017,17,Tampa Bay Buccaneers,-0.10765876447555868,Sun,-0.08153542351275765,2017-12-31,-0.04331594400202151,16:25:00,0.05359421020612981,31,24,Buccaneers,-0.1893730010163946,Saints,0.03270381741713108,55376.0,-0.2,1.5,-1.3,9.2,1.7,1.5,Raymond James,-0.1893730010163946,74512,69218,"Tampa,FL",-0.1893730010163946,Clear,0.05220517572910981
2018,1,Philadelphia Eagles,0.06539442943088376,Thu,0.06372022105950415,2018-09-06,0.008771213109981163,20:20:00,0.0340399350932608,18,12,Eagles,0.043561202157815386,Falcons,0.001030954868313654,69696.0,9.4,4.3,1.7,-0.1,0.5,0.4,Lincoln Financial Field,0.043561202157815386,75000,69879,"Philadelphia,PA",0.043561202157815386,Cloudy,-0.05709445713883091
2018,1,Tampa Bay Buccaneers,-0.10765876447555868,Sun,-0.08153542351275765,2018-09-09,-0.008455622809113716,13:00:00,0.018938556585168822,48,40,Saints,0.09897224045278083,Buccaneers,0.03242601508000635,73038.0,9.2,-1.3,10.1,-2.6,0.6,1.7,Caesars Superdome,0.09897224045278083,76468,73208,"New_Orleans,LA",0.09897224045278083,Cloudy,-0.05709445713883091
